,RunId,iteration,Step,height,width,density,minority_pc,preference,Number of Happy Agents,Average Utility of Majority Agents,Average Utility of Minority Agents
318,54,1,40,70,60,0.7,0.4,1.0,378,0.037181478375216355,0.042054949833815004
319,54,1,60,70,60,0.7,0.4,1.0,383,0.0451345530601894,0.041813825987015975
320,54,1,80,70,60,0.7,0.4,1.0,386,0.05070900506321294,0.04200408473891854
321,54,1,100,70,60,0.7,0.4,1.0,387,0.04454125638078706,0.04210154381387269
322,55,1,0,70,60,0.7,0.5,0.0,0,0.0,0.0
323,55,1,20,70,60,0.7,0.5,0.0,247,0.12719387755102038,0.12468820861678005
324,55,1,40,70,60,0.7,0.5,0.0,659,0.2671938775510202,0.24731292517006762
325,55,1,60,70,60,0.7,0.5,0.0,1376,0.5282879818594125,0.4998979591836755
326,55,1,80,70,60,0.7,0.5,0.0,1779,0.692811791383227,0.6581179138322062
327,55,1,100,70,60,0.7,0.5,0.0,2026,0.7899036281179248,0.7644557823129366
328,56,1,0,70,60,0.7,0.5,0.25,0,0.0,0.0
329,56,1,20,70,60,0.7,0.5,0.25,170,0.1369082370391077,0.053443256297953
330,56,1,40,70,60,0.7,0.5,0.25,284,0.18550321498462377,0.0670586385239028
331,56,1,60,70,60,0.7,0.5,0.25,332,0.2158136473767585,0.08057023265927374
332,56,1,80,70,60,0.7,0.5,0.25,387,0.24521411875252408,0.08826177274562778
333,56,1,100,70,60,0.7,0.5,0.25,391,0.2409836571614949,0.08904761904761903
334,57,1,0,70,60,0.7,0.5,0.5,0,0.0,0.0
335,57,1,20,70,60,0.7,0.5,0.5,327,0.14160139626626883,0.06593300562234036
336,57,1,40,70,60,0.7,0.5,0.5,350,0.1724249448637904,0.05680800173950859
337,57,1,60,70,60,0.7,0.5,0.5,354,0.1798752057900783,0.05712010374926228
338,57,1,80,70,60,0.7,0.5,0.5,382,0.19413599229646164,0.06134109123101282
339,57,1,100,70,60,0.7,0.5,0.5,361,0.1825485742242098,0.05777680706985984
340,58,1,0,70,60,0.7,0.5,0.75,0,0.0,0.0
341,58,1,20,70,60,0.7,0.5,0.75,355,0.10708999238965,0.018369424253719725
342,58,1,40,70,60,0.7,0.5,0.75,376,0.11431580623116837,0.021241166557947368
343,58,1,60,70,60,0.7,0.5,0.75,370,0.1186531621781131,0.020852417450998636
344,58,1,80,70,60,0.7,0.5,0.75,361,0.11725101341906632,0.02378694514335417
345,58,1,100,70,60,0.7,0.5,0.75,383,0.1375172980150967,0.012943671760941808
346,59,1,0,70,60,0.7,0.5,1.0,0,0.0,0.0
347,59,1,20,70,60,0.7,0.5,1.0,378,0.045466095113844786,0.03791041530767569
348,59,1,40,70,60,0.7,0.5,1.0,380,0.042722020314975406,0.040536141397198376
349,59,1,60,70,60,0.7,0.5,1.0,385,0.0473857670922253,0.04252881061100254
350,59,1,80,70,60,0.7,0.5,1.0,386,0.05094678967477437,0.0386363495169759
351,59,1,100,70,60,0.7,0.5,1.0,388,0.05245705588171362,0.04219147019538421
352,60,2,0,70,60,0.7,0.0,0.0,0,0.0,0.0
353,60,2,17,70,60,0.7,0.0,0.0,2909,0.9334693877550995,0.0
354,61,2,0,70,60,0.7,0.0,0.25,0,0.0,0.0
355,61,2,20,70,60,0.7,0.0,0.25,2616,0.8248067126393924,0.0
356,61,2,40,70,60,0.7,0.0,0.25,2547,0.8128282545895046,0.0
357,61,2,60,70,60,0.7,0.0,0.25,2546,0.813734604572422,0.0
358,61,2,80,70,60,0.7,0.0,0.25,2542,0.8118078464262386,0.0
359,61,2,100,70,60,0.7,0.0,0.25,2548,0.8133456613238866,0.0
360,62,2,0,70,60,0.7,0.0,0.5,0,0.0,0.0
361,62,2,20,70,60,0.7,0.0,0.5,1176,0.49162403317491427,0.0
362,62,2,40,70,60,0.7,0.0,0.5,1166,0.4906095657441065,0.0
363,62,2,60,70,60,0.7,0.0,0.5,1189,0.4917549622588767,0.0
364,62,2,80,70,60,0.7,0.0,0.5,1157,0.4905450719100423,0.0
365,62,2,100,70,60,0.7,0.0,0.5,1162,0.4891427095952552,0.0
366,63,2,0,70,60,0.7,0.0,0.75,0,0.0,0.0
367,63,2,20,70,60,0.7,0.0,0.75,596,0.25716114528003053,0.0
368,63,2,40,70,60,0.7,0.0,0.75,600,0.251984029913335,0.0
369,63,2,60,70,60,0.7,0.0,0.75,585,0.2514111569285246,0.0
370,63,2,80,70,60,0.7,0.0,0.75,595,0.24994001025067547,0.0
371,63,2,100,70,60,0.7,0.0,0.75,593,0.25491193737769063,0.0
372,64,2,0,70,60,0.7,0.0,1.0,0,0.0,0.0
373,64,2,20,70,60,0.7,0.0,1.0,376,0.0415515795359247,0.0
374,64,2,40,70,60,0.7,0.0,1.0,382,0.0450048147112732,0.0
375,64,2,60,70,60,0.7,0.0,1.0,387,0.03914158357406951,0.0
376,64,2,80,70,60,0.7,0.0,1.0,390,0.042879197341037456,0.0
377,64,2,100,70,60,0.7,0.0,1.0,391,0.045037896437114214,0.0
378,65,2,0,70,60,0.7,0.1,0.0,0,0.0,0.0
379,65,2,20,70,60,0.7,0.1,0.0,2474,1.016912320483753,-0.02712585034013607
380,65,2,40,70,60,0.7,0.1,0.0,2420,1.0389487276391922,-0.009637188208616795
381,65,2,60,70,60,0.7,0.1,0.0,2402,1.042302847064736,-0.009268707482993202
382,65,2,80,70,60,0.7,0.1,0.0,2438,1.0564531368102612,0.019671201814058948
383,65,2,100,70,60,0.7,0.1,0.0,2412,1.0473733938019503,-0.0006519274376417278
384,66,2,0,70,60,0.7,0.1,0.25,0,0.0,0.0
385,66,2,20,70,60,0.7,0.1,0.25,1756,0.6680058984527345,-0.21424960395116954
386,66,2,40,70,60,0.7,0.1,0.25,1826,0.6842763545042561,-0.19954823253502296
387,66,2,60,70,60,0.7,0.1,0.25,1821,0.6828811667995438,-0.20073958236262543
388,66,2,80,70,60,0.7,0.1,0.25,1811,0.6821695516105958,-0.19192322476935986
389,66,2,100,70,60,0.7,0.1,0.25,1794,0.676188772058797,-0.2055882684123878
390,67,2,0,70,60,0.7,0.1,0.5,0,0.0,0.0
391,67,2,20,70,60,0.7,0.1,0.5,968,0.4288899717674995,-0.2581409390240114
392,67,2,40,70,60,0.7,0.1,0.5,950,0.4244091840186099,-0.2648840586462896
393,67,2,60,70,60,0.7,0.1,0.5,934,0.4250149489019355,-0.2566200338582923
394,67,2,80,70,60,0.7,0.1,0.5,930,0.4235310816361046,-0.2669029369738764
395,67,2,100,70,60,0.7,0.1,0.5,947,0.42391543882900684,-0.26675053583077074
396,68,2,0,70,60,0.7,0.1,0.75,0,0.0,0.0
397,68,2,20,70,60,0.7,0.1,0.75,568,0.2368106355936592,-0.1744973674401267
398,68,2,40,70,60,0.7,0.1,0.75,551,0.23424455842712516,-0.16215336020252857
399,68,2,60,70,60,0.7,0.1,0.75,549,0.2345228603871782,-0.16931980554778994
400,68,2,80,70,60,0.7,0.1,0.75,560,0.23022582764714172,-0.1542791717143478
401,68,2,100,70,60,0.7,0.1,0.75,557,0.23003895558730852,-0.17076392771720572
402,69,2,0,70,60,0.7,0.1,1.0,0,0.0,0.0
403,69,2,20,70,60,0.7,0.1,1.0,376,0.04213234761180025,0.04241760631193114
404,69,2,40,70,60,0.7,0.1,1.0,379,0.03615037085356775,0.06855682912434383
405,69,2,60,70,60,0.7,0.1,1.0,384,0.042609849622244206,0.04286801478582301
406,69,2,80,70,60,0.7,0.1,1.0,387,0.044210439122377064,0.04019662659584384
407,69,2,100,70,60,0.7,0.1,1.0,391,0.04249802407010556,0.049041717143478325
408,70,2,0,70,60,0.7,0.2,0.0,0,0.0,0.0
409,70,2,20,70,60,0.7,0.2,0.0,1962,0.8959431689342529,0.03090986394557821
410,70,2,40,70,60,0.7,0.2,0.0,1939,0.9173221371882223,0.052168367346938804
411,70,2,60,70,60,0.7,0.2,0.0,1931,0.9203054138322115,0.05345804988662131
412,70,2,80,70,60,0.7,0.2,0.0,1944,0.9295812074830073,0.06625566893424038
413,70,2,100,70,60,0.7,0.2,0.0,1948,0.9298433956916238,0.0662273242630386
414,71,2,0,70,60,0.7,0.2,0.25,0,0.0,0.0
415,71,2,20,70,60,0.7,0.2,0.25,1234,0.5579235489858044,-0.13170196160656042
416,71,2,40,70,60,0.7,0.2,0.25,1255,0.5604383498547826,-0.1272461210511601
417,71,2,60,70,60,0.7,0.2,0.25,1294,0.5732167246179289,-0.1276592543410057
418,71,2,80,70,60,0.7,0.2,0.25,1244,0.5603781659638742,-0.13788682710527134
419,71,2,100,70,60,0.7,0.2,0.25,1262,0.563240747212126,-0.1304256748361445
420,72,2,0,70,60,0.7,0.2,0.5,0,0.0,0.0
421,72,2,20,70,60,0.7,0.2,0.5,778,0.36657029963812043,-0.17455007688006702
422,72,2,40,70,60,0.7,0.2,0.5,783,0.36695671419252657,-0.17512842465753412
423,72,2,60,70,60,0.7,0.2,0.5,809,0.3678252308343424,-0.17353364861926504
424,72,2,80,70,60,0.7,0.2,0.5,771,0.36412336338645035,-0.18151830366849925
425,72,2,100,70,60,0.7,0.2,0.5,773,0.3641348177398826,-0.18351272015655576
426,73,2,0,70,60,0.7,0.2,0.75,0,0.0,0.0
427,73,2,20,70,60,0.7,0.2,0.75,512,0.20440381061100238,-0.12476305019724775
428,73,2,40,70,60,0.7,0.2,0.75,511,0.20488865494828096,-0.12973084210853292
429,73,2,60,70,60,0.7,0.2,0.75,503,0.2087029789084583,-0.13436073059360715
430,73,2,80,70,60,0.7,0.2,0.75,525,0.20836229683083257,-0.12323292330630875
431,73,2,100,70,60,0.7,0.2,0.75,516,0.20857201827648833,-0.13172263768521106
432,74,2,0,70,60,0.7,0.2,1.0,0,0.0,0.0
433,74,2,20,70,60,0.7,0.2,1.0,378,0.043248532289628765,0.04297673407262451
434,74,2,40,70,60,0.7,0.2,1.0,382,0.042023887180443344,0.04896794334172028
435,74,2,60,70,60,0.7,0.2,1.0,384,0.04502065666449294,0.04766564159910547
436,74,2,80,70,60,0.7,0.2,1.0,386,0.04547572453639033,0.03376588078153636
437,74,2,100,70,60,0.7,0.2,1.0,390,0.04547164756313529,0.03784673686826327
438,75,2,0,70,60,0.7,0.30000000000000004,0.0,0,0.0,0.0
439,75,2,20,70,60,0.7,0.30000000000000004,0.0,1279,0.6758462908973208,0.03671579743008312
440,75,2,40,70,60,0.7,0.30000000000000004,0.0,1461,0.7559847748623393,0.11162131519274383
441,75,2,60,70,60,0.7,0.30000000000000004,0.0,1646,0.8059361839974232,0.21890589569160987
442,75,2,80,70,60,0.7,0.30000000000000004,0.0,2015,0.8835195983155347,0.4807728647014349
443,75,2,100,70,60,0.7,0.30000000000000004,0.0,2155,0.9298428895367873,0.5478552532123937
444,76,2,0,70,60,0.7,0.30000000000000004,0.25,0,0.0,0.0
445,76,2,20,70,60,0.7,0.30000000000000004,0.25,844,0.4553592645473063,-0.0750150136157964
446,76,2,40,70,60,0.7,0.30000000000000004,0.25,935,0.48198443761066073,-0.060853938226736654
447,76,2,60,70,60,0.7,0.30000000000000004,0.25,955,0.49267358198987315,-0.05793136318454318
448,76,2,80,70,60,0.7,0.30000000000000004,0.25,947,0.4903771644013124,-0.06274300054877353
449,76,2,100,70,60,0.7,0.30000000000000004,0.25,941,0.4886817398192152,-0.06700418180971021
450,77,2,0,70,60,0.7,0.30000000000000004,0.5,0,0.0,0.0
451,77,2,20,70,60,0.7,0.30000000000000004,0.5,597,0.28967022555923827,-0.08821431159983001
452,77,2,40,70,60,0.7,0.30000000000000004,0.5,591,0.2870342543410061,-0.08854474057507308
453,77,2,60,70,60,0.7,0.30000000000000004,0.5,593,0.29024410808028317,-0.0885747030928048
454,77,2,80,70,60,0.7,0.30000000000000004,0.5,600,0.28996820515551297,-0.0929675447043353
455,77,2,100,70,60,0.7,0.30000000000000004,0.5,608,0.2927790979405462,-0.08736099462616101
456,78,2,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
457,78,2,20,70,60,0.7,0.30000000000000004,0.75,437,0.16871452755922975,-0.07220238742376711
458,78,2,40,70,60,0.7,0.30000000000000004,0.75,461,0.17506459367830626,-0.07676403514221528
459,78,2,60,70,60,0.7,0.30000000000000004,0.75,454,0.1718591358591705,-0.07148771989770032
460,78,2,80,70,60,0.7,0.30000000000000004,0.75,452,0.1698275967268837,-0.07632126290394381
461,78,2,100,70,60,0.7,0.30000000000000004,0.75,458,0.17642502695794599,-0.07719655023348762
462,79,2,0,70,60,0.7,0.30000000000000004,1.0,0,0.0,0.0
463,79,2,20,70,60,0.7,0.30000000000000004,1.0,376,0.046468841939907524,0.029698485177937297
464,79,2,40,70,60,0.7,0.30000000000000004,1.0,382,0.044165989944575774,0.03759409395417226
465,79,2,60,70,60,0.7,0.30000000000000004,1.0,383,0.05070556598373254,0.03179987367854302
466,79,2,80,70,60,0.7,0.30000000000000004,1.0,385,0.046968728783098906,0.030205324138787945
467,79,2,100,70,60,0.7,0.30000000000000004,1.0,389,0.04987131186460292,0.03214052744385432
468,80,2,0,70,60,0.7,0.4,0.0,0,0.0,0.0
469,80,2,20,70,60,0.7,0.4,0.0,705,0.43131613756613857,0.04625141723356009
470,80,2,40,70,60,0.7,0.4,0.0,841,0.4868575207860953,0.1057114512471656
471,80,2,60,70,60,0.7,0.4,0.0,1166,0.5598544973545022,0.23752834467120157
472,80,2,80,70,60,0.7,0.4,0.0,1524,0.6591553287981945,0.41642573696144985
473,80,2,100,70,60,0.7,0.4,0.0,1778,0.7377692743764287,0.5332553854875278
474,81,2,0,70,60,0.7,0.4,0.25,0,0.0,0.0
475,81,2,20,70,60,0.7,0.4,0.25,546,0.330491213799066,0.0019368049731307956
476,81,2,40,70,60,0.7,0.4,0.25,634,0.3616304722041025,0.01974106851644766
477,81,2,60,70,60,0.7,0.4,0.25,616,0.35829942327006925,0.025039532079955275
478,81,2,80,70,60,0.7,0.4,0.25,642,0.36599160402364883,0.01927721573789334
479,81,2,100,70,60,0.7,0.4,0.25,629,0.3650714214529037,0.016616408264218934
480,82,2,0,70,60,0.7,0.4,0.5,0,0.0,0.0
481,82,2,20,70,60,0.7,0.4,0.5,461,0.24640559800784875,-0.032777894262727855
482,82,2,40,70,60,0.7,0.4,0.5,491,0.2550514345768747,-0.028987813732799052
483,82,2,60,70,60,0.7,0.4,0.5,482,0.2537375814100369,-0.0288239097008666
484,82,2,80,70,60,0.7,0.4,0.5,512,0.2669638974311186,-0.021007963687758213
485,82,2,100,70,60,0.7,0.4,0.5,481,0.2528619705111875,-0.0306428221973721
486,83,2,0,70,60,0.7,0.4,0.75,0,0.0,0.0
487,83,2,20,70,60,0.7,0.4,0.75,424,0.17189891177170993,-0.03580356657503193
488,83,2,40,70,60,0.7,0.4,0.75,424,0.17254198958883424,-0.043934652913676916
489,83,2,60,70,60,0.7,0.4,0.75,426,0.1762763353058114,-0.042152384641071065
490,83,2,80,70,60,0.7,0.4,0.75,419,0.16411266942088867,-0.0371190942130277
491,83,2,100,70,60,0.7,0.4,0.75,422,0.1686343563300513,-0.03911190903301953
492,84,2,0,70,60,0.7,0.4,1.0,0,0.0,0.0
493,84,2,20,70,60,0.7,0.4,1.0,375,0.03960798931444748,0.04484903550461289
494,84,2,40,70,60,0.7,0.4,1.0,384,0.03957123184129075,0.04703079862081827
495,84,2,60,70,60,0.7,0.4,1.0,390,0.045031787448617515,0.048705463920728255
496,84,2,80,70,60,0.7,0.4,1.0,394,0.041506435146357185,0.04373699251390066
497,84,2,100,70,60,0.7,0.4,1.0,395,0.04203501796456815,0.052043146025533664
498,85,2,0,70,60,0.7,0.5,0.0,0,0.0,0.0
499,85,2,20,70,60,0.7,0.5,0.0,142,0.11309523809523835,0.08399092970521538
500,85,2,40,70,60,0.7,0.5,0.0,384,0.19586167800453524,0.15435374149659858
501,85,2,60,70,60,0.7,0.5,0.0,1011,0.4048639455782312,0.3928968253968249
502,85,2,80,70,60,0.7,0.5,0.0,1469,0.5710884353741543,0.5515646258503426
503,85,2,100,70,60,0.7,0.5,0.0,1794,0.7039455782313009,0.6755725623582829
504,86,2,0,70,60,0.7,0.5,0.25,0,0.0,0.0
505,86,2,20,70,60,0.7,0.5,0.25,58,0.0685289892212592,0.04877304460597025
506,86,2,40,70,60,0.7,0.5,0.25,264,0.15403690243220589,0.08853304678035591
507,86,2,60,70,60,0.7,0.5,0.25,398,0.195286320007455,0.1162299840027336
508,86,2,80,70,60,0.7,0.5,0.25,468,0.21306966964868146,0.13912741123846786
509,86,2,100,70,60,0.7,0.5,0.25,497,0.21985021976827215,0.14902929208212976
510,87,2,0,70,60,0.7,0.5,0.5,0,0.0,0.0
511,87,2,20,70,60,0.7,0.5,0.5,353,0.12744653340788378,0.08121586990960765
512,87,2,40,70,60,0.7,0.5,0.5,412,0.15650110272419446,0.07726454508744142
513,87,2,60,70,60,0.7,0.5,0.5,441,0.16646580778430076,0.0819247973161867
514,87,2,80,70,60,0.7,0.5,0.5,430,0.16785962786941266,0.07926381511508722
515,87,2,100,70,60,0.7,0.5,0.5,411,0.17119998912807113,0.06597692044854475
516,88,2,0,70,60,0.7,0.5,0.75,0,0.0,0.0
517,88,2,20,70,60,0.7,0.5,0.75,363,0.06134936166247322,0.07293524601621469
518,88,2,40,70,60,0.7,0.5,0.75,364,0.06161733529028053,0.06658539899978261
519,88,2,60,70,60,0.7,0.5,0.75,357,0.0586361942037089,0.07647794163327432
520,88,2,80,70,60,0.7,0.5,0.75,361,0.0656255241822757,0.07548941151803175
521,88,2,100,70,60,0.7,0.5,0.75,370,0.06286935436274965,0.07536533563196975
522,89,2,0,70,60,0.7,0.5,1.0,0,0.0,0.0
523,89,2,20,70,60,0.7,0.5,1.0,377,0.02767216475631355,0.06421644456869549
524,89,2,40,70,60,0.7,0.5,1.0,381,0.02540583356630329,0.05539434038455602
525,89,2,60,70,60,0.7,0.5,1.0,384,0.03571397508775211,0.06124530177367795
526,89,2,80,70,60,0.7,0.5,1.0,386,0.02320721896064369,0.06192464200292015
527,89,2,100,70,60,0.7,0.5,1.0,390,0.02729630665051416,0.05489485291833663
528,90,3,0,70,60,0.7,0.0,0.0,0,0.0,0.0
529,90,3,16,70,60,0.7,0.0,0.0,2976,0.9559523809523797,0.0
530,91,3,0,70,60,0.7,0.0,0.25,0,0.0,0.0
531,91,3,20,70,60,0.7,0.0,0.25,2478,0.791303427763798,0.0
532,91,3,40,70,60,0.7,0.0,0.25,2474,0.7902970754511824,0.0
533,91,3,60,70,60,0.7,0.0,0.25,2490,0.7951415486285831,0.0
534,91,3,80,70,60,0.7,0.0,0.25,2483,0.793740836517252,0.0
535,91,3,100,70,60,0.7,0.0,0.25,2496,0.7962605224738277,0.0
536,92,3,0,70,60,0.7,0.0,0.5,0,0.0,0.0
537,92,3,20,70,60,0.7,0.0,0.5,1138,0.4635893672537509,0.0
538,92,3,40,70,60,0.7,0.0,0.5,1119,0.4634273755164171,0.0
539,92,3,60,70,60,0.7,0.0,0.5,1110,0.46243985493740886,0.0
540,92,3,80,70,60,0.7,0.0,0.5,1111,0.4608837324884286,0.0
541,92,3,100,70,60,0.7,0.0,0.5,1116,0.462471577672165,0.0
542,93,3,0,70,60,0.7,0.0,0.75,0,0.0,0.0
543,93,3,20,70,60,0.7,0.0,0.75,586,0.24841749370981214,0.0
544,93,3,40,70,60,0.7,0.0,0.75,583,0.2510370655111361,0.0
545,93,3,60,70,60,0.7,0.0,0.75,580,0.24678891762184335,0.0
546,93,3,80,70,60,0.7,0.0,0.75,596,0.2501161354952939,0.0
547,93,3,100,70,60,0.7,0.0,0.75,592,0.24810007222066968,0.0
548,94,3,0,70,60,0.7,0.0,1.0,0,0.0,0.0
549,94,3,20,70,60,0.7,0.0,1.0,377,0.044903550461281055,0.0
550,94,3,40,70,60,0.7,0.0,1.0,377,0.04559733482434116,0.0
551,94,3,60,70,60,0.7,0.0,1.0,383,0.04835864939583175,0.0
552,94,3,80,70,60,0.7,0.0,1.0,384,0.046066691516789736,0.0
553,94,3,100,70,60,0.7,0.0,1.0,386,0.04608470785574527,0.0
554,95,3,0,70,60,0.7,0.1,0.0,0,0.0,0.0
555,95,3,20,70,60,0.7,0.1,0.0,2415,0.9852292768959455,-0.06323696145124721
556,95,3,40,70,60,0.7,0.1,0.0,2422,1.0309618291761005,-0.004450113378684814
557,95,3,60,70,60,0.7,0.1,0.0,2403,1.034375787351963,0.016298185941043066
558,95,3,80,70,60,0.7,0.1,0.0,2398,1.0364575459813403,0.030895691609977325
559,95,3,100,70,60,0.7,0.1,0.0,2396,1.034870244394039,-0.005385487528344677
560,96,3,0,70,60,0.7,0.1,0.25,0,0.0,0.0
561,96,3,20,70,60,0.7,0.1,0.25,1867,0.6932367327956017,-0.1850566310999285
562,96,3,40,70,60,0.7,0.1,0.25,1881,0.698785730679891,-0.1692232201099618
563,96,3,60,70,60,0.7,0.1,0.25,1839,0.6912680832099426,-0.1928680147858229
564,96,3,80,70,60,0.7,0.1,0.25,1822,0.6896415434514731,-0.19299294489485297
565,96,3,100,70,60,0.7,0.1,0.25,1849,0.6933199440354507,-0.19060286785947253
566,97,3,0,70,60,0.7,0.1,0.5,0,0.0,0.0
567,97,3,20,70,60,0.7,0.1,0.5,924,0.41707160286742806,-0.27278795079675716
568,97,3,40,70,60,0.7,0.1,0.5,935,0.42175835326520245,-0.2742372177181374
569,97,3,60,70,60,0.7,0.1,0.5,931,0.41698687085184105,-0.28305105147081655
570,97,3,80,70,60,0.7,0.1,0.5,956,0.4210700350662846,-0.2704318485385022
571,97,3,100,70,60,0.7,0.1,0.5,964,0.42139860891083997,-0.2724173345137141
572,98,3,0,70,60,0.7,0.1,0.75,0,0.0,0.0
573,98,3,20,70,60,0.7,0.1,0.75,552,0.22786837718344594,-0.14837940313111542
574,98,3,40,70,60,0.7,0.1,0.75,555,0.226761069090244,-0.1693622254838008
575,98,3,60,70,60,0.7,0.1,0.75,558,0.22862253095048243,-0.15606508014164586
576,98,3,80,70,60,0.7,0.1,0.75,555,0.22844804080942385,-0.1593779121237537
577,98,3,100,70,60,0.7,0.1,0.75,550,0.2256004044184897,-0.15693405786972325
578,99,3,0,70,60,0.7,0.1,1.0,0,0.0,0.0
579,99,3,20,70,60,0.7,0.1,1.0,375,0.04134283850526578,0.07912745006678483
580,99,3,40,70,60,0.7,0.1,1.0,381,0.03885454739988374,0.06337402540925045
581,99,3,60,70,60,0.7,0.1,1.0,385,0.03961247614215717,0.07164911626751161
582,99,3,80,70,60,0.7,0.1,1.0,388,0.03638541159741466,0.0961932718292797
583,99,3,100,70,60,0.7,0.1,1.0,389,0.041157325436517046,0.06014040319324077
584,100,3,0,70,60,0.7,0.2,0.0,0,0.0,0.0
585,100,3,20,70,60,0.7,0.2,0.0,1933,0.8898596938775647,-0.009637188208616788
586,100,3,40,70,60,0.7,0.2,0.0,1952,0.9141050170068155,0.015632086167800457
587,100,3,60,70,60,0.7,0.2,0.0,1961,0.9250283446712138,0.04107142857142858
588,100,3,80,70,60,0.7,0.2,0.0,1956,0.9350517290249554,0.04015022675736959
589,100,3,100,70,60,0.7,0.2,0.0,1964,0.9451707766440007,0.05025510204081633
590,101,3,0,70,60,0.7,0.2,0.25,0,0.0,0.0
591,101,3,20,70,60,0.7,0.2,0.25,1330,0.589889810090704,-0.1299052297859785
592,101,3,40,70,60,0.7,0.2,0.25,1344,0.5958479424874985,-0.1268889976081756
593,101,3,60,70,60,0.7,0.2,0.25,1322,0.5900216079582521,-0.12621192883546095
594,101,3,80,70,60,0.7,0.2,0.25,1324,0.5887830331904443,-0.13024303614139715
595,101,3,100,70,60,0.7,0.2,0.25,1309,0.5880174965248652,-0.1356226994222348
596,102,3,0,70,60,0.7,0.2,0.5,0,0.0,0.0
597,102,3,20,70,60,0.7,0.2,0.5,745,0.35798222827943943,-0.17470985540334869
598,102,3,40,70,60,0.7,0.2,0.5,777,0.36453780713198514,-0.17622144177305615
599,102,3,60,70,60,0.7,0.2,0.5,791,0.3613397128257689,-0.18199191206162807
600,102,3,80,70,60,0.7,0.2,0.5,723,0.3546925476811723,-0.18550121532631322
601,102,3,100,70,60,0.7,0.2,0.5,773,0.3618680206100706,-0.18146064361817799
602,103,3,0,70,60,0.7,0.2,0.75,0,0.0,0.0
603,103,3,20,70,60,0.7,0.2,0.75,517,0.20406162393610366,-0.11610462678221976
604,103,3,40,70,60,0.7,0.2,0.75,506,0.2028650686872922,-0.12064176412574162
605,103,3,60,70,60,0.7,0.2,0.75,508,0.20052595381760033,-0.12190732457366504
606,103,3,80,70,60,0.7,0.2,0.75,506,0.20269788851613701,-0.13000977502873304
607,103,3,100,70,60,0.7,0.2,0.75,489,0.19799837600565345,-0.12179782872052936
608,104,3,0,70,60,0.7,0.2,1.0,0,0.0,0.0
609,104,3,20,70,60,0.7,0.2,1.0,379,0.0446842093001592,0.04639129624452526
610,104,3,40,70,60,0.7,0.2,1.0,385,0.04641342838505331,0.03282701208337219
611,104,3,60,70,60,0.7,0.2,1.0,389,0.04024885068182559,0.04491504364302801
612,104,3,80,70,60,0.7,0.2,1.0,391,0.045383119001025526,0.04754216755195233
613,104,3,100,70,60,0.7,0.2,1.0,394,0.046566023669742475,0.04153775665517354
614,105,3,0,70,60,0.7,0.30000000000000004,0.0,0,0.0,0.0
615,105,3,20,70,60,0.7,0.30000000000000004,0.0,1403,0.7187560738581245,0.06723356009070303
616,105,3,40,70,60,0.7,0.30000000000000004,0.0,1502,0.7735503725299769,0.12022864701436108
617,105,3,60,70,60,0.7,0.30000000000000004,0.0,1811,0.8434604794298832,0.30089758125472355
618,105,3,80,70,60,0.7,0.30000000000000004,0.0,2072,0.9052073210236652,0.47855253212395915
619,105,3,100,70,60,0.7,0.30000000000000004,0.0,2235,0.9578312277292067,0.588832199546482
620,106,3,0,70,60,0.7,0.30000000000000004,0.25,0,0.0,0.0
621,106,3,20,70,60,0.7,0.30000000000000004,0.25,820,0.44352009476327997,-0.07132431739819219
622,106,3,40,70,60,0.7,0.30000000000000004,0.25,834,0.4467597353683793,-0.0726743456134356
623,106,3,60,70,60,0.7,0.30000000000000004,0.25,889,0.45726836967663687,-0.06425940810114
624,106,3,80,70,60,0.7,0.30000000000000004,0.25,921,0.4737565786262315,-0.052711284285403684
625,106,3,100,70,60,0.7,0.30000000000000004,0.25,959,0.4820699847127375,-0.05295347591091231
626,107,3,0,70,60,0.7,0.30000000000000004,0.5,0,0.0,0.0
627,107,3,20,70,60,0.7,0.30000000000000004,0.5,608,0.3065527776668405,-0.10038032336222154
628,107,3,40,70,60,0.7,0.30000000000000004,0.5,618,0.3088167181419217,-0.09054614616013833
629,107,3,60,70,60,0.7,0.30000000000000004,0.5,618,0.3007814753429093,-0.089598735232297
630,107,3,80,70,60,0.7,0.30000000000000004,0.5,617,0.30479105373395327,-0.10059374967643071
631,107,3,100,70,60,0.7,0.30000000000000004,0.5,613,0.304649635457575,-0.09203035856656208
632,108,3,0,70,60,0.7,0.30000000000000004,0.75,0,0.0,0.0
633,108,3,20,70,60,0.7,0.30000000000000004,0.75,463,0.17682807875270148,-0.07678852933867605
634,108,3,40,70,60,0.7,0.30000000000000004,0.75,462,0.17444691836290924,-0.06787574809223533
635,108,3,60,70,60,0.7,0.30000000000000004,0.75,461,0.17436187048204815,-0.07028100052806517
636,108,3,80,70,60,0.7,0.30000000000000004,0.75,446,0.17284490361702423,-0.08106867176094183
637,108,3,100,70,60,0.7,0.30000000000000004,0.75,450,0.17509506003967196,-0.07167820514811708
638,109,3,0,70,60,0.7,0.30000000000000004,1.0,0,0.0,0.0
639,109,3,20,70,60,0.7,0.30000000000000004,1.0,377,0.04519127938194268,0.03784052433758898
640,109,3,40,70,60,0.7,0.30000000000000004,1.0,383,0.051154643201051335,0.029876577723935892
